Address,Latitude,Longitude,Date,ETo (in/day),qc,Sol Rad Avg (Ly/day),qc
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/26/2015,0.03, ,136, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/27/2015,0.05, ,298, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/28/2015,0.03, ,198, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/29/2015,0.05, ,266, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/30/2015,0.05, ,272, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/31/2015,0.06, ,300, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/1/2015,0.07, ,328, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/2/2015,0.07, ,313, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/3/2015,0.07, ,292, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/4/2015,0.1, ,326, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/5/2015,0.11, ,290, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/6/2015,0.13, ,294, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/7/2015,0.05, ,118, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/8/2015,0.1, ,322, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/9/2015,0.09, ,347, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/10/2015,0.07, ,346, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/11/2015,0.07, ,276, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/12/2015,0.09, ,356, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/13/2015,0.09, ,357, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/14/2015,0.1, ,351, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/15/2015,0.1, ,358, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/16/2015,0.1, ,366, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/17/2015,0.1, ,365, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/18/2015,0.08, ,348, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/19/2015,0.09, ,364, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/20/2015,0.04, ,176, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/21/2015,0.05, ,164, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/22/2015,0.05, ,204, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/23/2015,0.08, ,364, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/24/2015,0.09, ,402, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/25/2015,0.09, ,405, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/26/2015,0.1, ,373, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/27/2015,0.1, ,392, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/28/2015,0.08, ,268, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/1/2015,0.08, ,355, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/2/2015,0.07, ,258, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/3/2015,0.09, ,400, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/4/2015,0.11, ,440, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/5/2015,0.12, ,444, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/6/2015,0.12, ,447, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/7/2015,0.13, ,449, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/8/2015,0.14, ,445, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/9/2015,0.14, ,449, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/10/2015,0.15, ,416, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/11/2015,0.1, ,194, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/12/2015,0.12, ,422, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/13/2015,0.14, ,467, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/14/2015,0.16, ,468, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/15/2015,0.19, ,427, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/16/2015,0.15, ,416, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/17/2015,0.1, ,253, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/18/2015,0.14, ,436, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/19/2015,0.16, ,481, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/20/2015,0.16, ,428, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/21/2015,0.16, ,468, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/22/2015,0.18, ,467, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/23/2015,0.15, ,415, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/24/2015,0.15, ,471, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/25/2015,0.16, ,492, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/26/2015,0.18, ,495, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/27/2015,0.2, ,498, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/28/2015,0.19, ,505, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/29/2015,0.2, ,511, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/30/2015,0.2, ,521, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/31/2015,0.21, ,523, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/1/2015,0.19, ,523, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/2/2015,0.17, ,535, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/3/2015,0.18, ,541, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/4/2015,0.19, ,552, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/5/2015,0.18, ,555, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/6/2015,0.16, ,547, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/7/2015,0.11, ,261, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/8/2015,0.13, ,517, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/9/2015,0.13, ,468, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/10/2015,0.17, ,559, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/11/2015,0.19, ,575, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/12/2015,0.19, ,576, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/13/2015,0.24, ,580, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/14/2015,0.2, ,555, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/15/2015,0.19, ,585, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/16/2015,0.21, ,589, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/17/2015,0.21, ,589, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/18/2015,0.22, ,592, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/19/2015,0.24, ,594, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/20/2015,0.25, ,598, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/21/2015,0.19, ,526, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/22/2015,0.2, ,590, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/23/2015,0.22, ,613, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/24/2015,0.21, ,580, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/25/2015,0.15, ,442, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/26/2015,0.19, ,619, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/27/2015,0.22, ,626, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/28/2015,0.25, ,631, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/29/2015,0.25, ,607, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/30/2015,0.24, ,600, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/1/2015,0.31, ,624, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/2/2015,0.3, ,634, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/3/2015,0.28, ,638, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/4/2015,0.24, ,628, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/5/2015,0.23, ,636, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/6/2015,0.22, ,634, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/7/2015,0.2, ,585, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/8/2015,0.14, ,451, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/9/2015,0.2, ,605, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/10/2015,0.24, ,653, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/11/2015,0.26, ,603, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/12/2015,0.23, ,645, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/13/2015,0.22, ,619, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/14/2015,0.16, ,455, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/15/2015,0.14, ,448, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/16/2015,0.21, ,659, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/17/2015,0.19, ,494, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/18/2015,0.22, ,633, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/19/2015,0.22, ,670, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/20/2015,0.24, ,650, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/21/2015,0.16, ,401, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/22/2015,0.16, ,466, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/23/2015,0.23, ,669, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/24/2015,0.23, ,679, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/25/2015,0.26, ,680, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/26/2015,0.25, ,659, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/27/2015,0.26, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/28/2015,0.26, ,657, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/29/2015,0.27, ,673, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/30/2015,0.3, ,672, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/31/2015,0.35, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/1/2015,0.27, ,676, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/2/2015,0.26, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/3/2015,0.28, ,670, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/4/2015,0.27, ,687, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/5/2015,0.26, ,634, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/6/2015,0.28, ,675, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/7/2015,0.29, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/8/2015,0.33, ,688, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/9/2015,0.16, ,189, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/10/2015,0.28, ,673, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/11/2015,0.26, ,690, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/12/2015,0.28, ,645, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/13/2015,0.33, ,680, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/14/2015,0.32, ,684, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/15/2015,0.3, ,687, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/16/2015,0.29, ,681, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/17/2015,0.3, ,680, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/18/2015,0.32, ,682, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/19/2015,0.29, ,687, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/20/2015,0.31, ,693, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/21/2015,0.31, ,688, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/22/2015,0.28, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/23/2015,0.28, ,675, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/24/2015,0.29, ,686, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/25/2015,0.32, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/26/2015,0.32, ,585, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/27/2015,0.27, ,470, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/28/2015,0.27, ,575, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/29/2015,0.27, ,562, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/30/2015,0.32, ,670, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/1/2015,0.25, ,431, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/2/2015,0.31, ,636, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/3/2015,0.31, ,671, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/4/2015,0.33, ,679, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/5/2015,0.32, ,690, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/6/2015,0.31, ,692, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/7/2015,0.3, ,695, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/8/2015,0.31, ,689, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/9/2015,0.28, ,667, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/10/2015,0.25, ,676, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/11/2015,0.27, ,682, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/12/2015,0.29, ,688, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/13/2015,0.29, ,685, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/14/2015,0.3, ,686, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/15/2015,0.3, ,676, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/16/2015,0.3, ,677, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/17/2015,0.32, ,676, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/18/2015,0.28, ,507, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/19/2015,0.26, ,611, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/20/2015,0.24, ,569, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/21/2015,0.3, ,665, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/22/2015,0.32, ,654, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/23/2015,0.28, ,669, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/24/2015,0.28, ,675, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/25/2015,0.29, ,675, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/26/2015,0.29, ,667, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/27/2015,0.28, ,668, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/28/2015,0.29, ,673, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/29/2015,0.32, ,665, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/30/2015,0.22, ,374, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/31/2015,0.34, ,657, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/1/2015,0.3, ,655, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/2/2015,0.29, ,635, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/3/2015,0.28, ,643, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/4/2015,0.25, ,603, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/5/2015,0.2, ,465, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/6/2015,0.21, ,470, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/7/2015,0.29, ,629, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/8/2015,0.27, ,636, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/9/2015,0.27, ,629, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/10/2015,0.29, ,630, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/11/2015,0.27, ,630, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/12/2015,0.26, ,629, 
