Address,Latitude,Longitude,Date,ETo (in/day),qc,Sol Rad Avg (Ly/day),qc
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/19/2014,0.07, ,268, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/20/2014,0.08, ,275, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/21/2014,0.06, ,235, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/22/2014,0.07, ,270, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/23/2014,0.13, ,280, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/24/2014,0.14, ,241, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/25/2014,0.1, ,291, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/26/2014,0.08, ,206, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/27/2014,0.09, ,272, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/28/2014,0.08, ,285, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/29/2014,0.08, ,297, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/30/2014,0.05, ,119, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,1/31/2014,0.06, ,250, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/1/2014,0.07, ,318, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/2/2014,0.07, ,168, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/3/2014,0.05, ,224, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/4/2014,0.06, ,292, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/5/2014,0.07, ,331, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/6/2014,0.04, ,151, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/7/2014,0.06, ,271, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/8/2014,0.07, ,240, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/9/2014,0.08, ,283, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/10/2014,0.09, ,328, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/11/2014,0.06, ,250, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/12/2014,0.08, ,333, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/13/2014,0.1, ,360, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/14/2014,0.1, ,351, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/15/2014,0.08, ,237, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/16/2014,0.1, ,318, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/17/2014,0.1, ,363, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/18/2014,0.08, ,304, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/19/2014,0.1, ,373, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/20/2014,0.09, ,291, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/21/2014,0.1, ,378, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/22/2014,0.11, ,383, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/23/2014,0.11, ,386, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/24/2014,0.12, ,390, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/25/2014,0.14, ,376, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/26/2014,0.08, ,224, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/27/2014,0.12, ,410, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,2/28/2014,0.11, ,270, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/1/2014,0.08, ,219, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/2/2014,0.07, ,230, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/3/2014,0.09, ,384, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/4/2014,0.08, ,277, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/5/2014,0.11, ,401, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/6/2014,0.14, ,367, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/7/2014,0.11, ,389, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/8/2014,0.13, ,454, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/9/2014,0.13, ,358, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/10/2014,0.16, ,423, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/11/2014,0.12, ,437, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/12/2014,0.15, ,441, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/13/2014,0.16, ,471, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/14/2014,0.17, ,469, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/15/2014,0.16, ,478, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/16/2014,0.16, ,482, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/17/2014,0.18, ,483, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/18/2014,0.15, ,488, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/19/2014,0.16, ,493, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/20/2014,0.16, ,456, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/21/2014,0.19, ,471, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/22/2014,0.16, ,471, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/23/2014,0.17, ,472, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/24/2014,0.18, ,476, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/25/2014,0.21, ,475, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/26/2014,0.11, ,294, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/27/2014,0.12, ,422, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/28/2014,0.14, ,487, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/29/2014,0.19, ,461, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/30/2014,0.12, ,453, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,3/31/2014,0.13, ,437, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/1/2014,0.11, ,482, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/2/2014,0.12, ,509, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/3/2014,0.14, ,513, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/4/2014,0.15, ,525, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/5/2014,0.14, ,477, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/6/2014,0.17, ,562, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/7/2014,0.19, ,566, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/8/2014,0.21, ,543, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/9/2014,0.21, ,554, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/10/2014,0.2, ,544, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/11/2014,0.24, ,520, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/12/2014,0.2, ,583, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/13/2014,0.19, ,581, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/14/2014,0.21, ,582, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/15/2014,0.22, ,581, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/16/2014,0.21, ,587, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/17/2014,0.19, ,465, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/18/2014,0.21, ,596, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/19/2014,0.21, ,564, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/20/2014,0.2, ,605, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/21/2014,0.21, ,556, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/22/2014,0.23, ,606, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/23/2014,0.19, ,614, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/24/2014,0.19, ,619, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/25/2014,0.11, ,267, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/26/2014,0.13, ,426, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/27/2014,0.17, ,631, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/28/2014,0.2, ,634, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/29/2014,0.22, ,630, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,4/30/2014,0.26, ,635, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/1/2014,0.24, ,627, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/2/2014,0.25, ,639, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/3/2014,0.26, ,639, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/4/2014,0.22, ,645, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/5/2014,0.22, ,594, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/6/2014,0.14, ,405, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/7/2014,0.22, ,651, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/8/2014,0.22, ,640, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/9/2014,0.22, ,587, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/10/2014,0.25, ,655, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/11/2014,0.24, ,657, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/12/2014,0.25, ,659, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/13/2014,0.27, ,659, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/14/2014,0.28, ,661, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/15/2014,0.29, ,663, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/16/2014,0.29, ,641, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/17/2014,0.29, ,655, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/18/2014,0.26, ,677, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/19/2014,0.26, ,674, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/20/2014,0.19, ,502, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/21/2014,0.21, ,601, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/22/2014,0.23, ,595, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/23/2014,0.26, ,672, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/24/2014,0.28, ,667, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/25/2014,0.28, ,675, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/26/2014,0.3, ,677, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/27/2014,0.3, ,678, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/28/2014,0.29, ,674, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/29/2014,0.25, ,640, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/30/2014,0.28, ,666, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,5/31/2014,0.28, ,678, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/1/2014,0.28, ,676, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/2/2014,0.31, ,679, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/3/2014,0.27, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/4/2014,0.28, ,689, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/5/2014,0.31, ,681, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/6/2014,0.31, ,682, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/7/2014,0.29, ,682, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/8/2014,0.32, ,674, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/9/2014,0.36, ,679, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/10/2014,0.36, ,675, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/11/2014,0.3, ,671, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/12/2014,0.3, ,673, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/13/2014,0.28, ,687, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/14/2014,0.27, ,682, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/15/2014,0.31, ,684, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/16/2014,0.27, ,688, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/17/2014,0.26, ,689, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/18/2014,0.27, ,687, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/19/2014,0.29, ,689, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/20/2014,0.29, ,690, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/21/2014,0.3, ,683, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/22/2014,0.29, ,690, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/23/2014,0.28, ,693, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/24/2014,0.31, ,691, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/25/2014,0.3, ,695, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/26/2014,0.29, ,682, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/27/2014,0.28, ,695, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/28/2014,0.29, ,693, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/29/2014,0.29, ,696, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,6/30/2014,0.31, ,694, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/1/2014,0.34, ,694, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/2/2014,0.32, ,696, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/3/2014,0.31, ,693, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/4/2014,0.35, ,694, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/5/2014,0.32, ,697, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/6/2014,0.29, ,624, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/7/2014,0.31, ,689, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/8/2014,0.34, ,690, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/9/2014,0.33, ,691, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/10/2014,0.34, ,686, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/11/2014,0.3, ,686, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/12/2014,0.29, ,698, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/13/2014,0.31, ,689, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/14/2014,0.27, ,491, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/15/2014,0.34, ,657, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/16/2014,0.32, ,679, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/17/2014,0.28, ,668, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/18/2014,0.27, ,655, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/19/2014,0.26, ,574, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/20/2014,0.27, ,518, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/21/2014,0.29, ,665, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/22/2014,0.31, ,671, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/23/2014,0.28, ,669, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/24/2014,0.28, ,664, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/25/2014,0.3, ,665, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/26/2014,0.32, ,661, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/27/2014,0.31, ,604, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/28/2014,0.25, ,517, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/29/2014,0.28, ,606, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/30/2014,0.28, ,576, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,7/31/2014,0.3, ,653, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/1/2014,0.31, ,659, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/2/2014,0.29, ,565, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/3/2014,0.2, ,294, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/4/2014,0.29, ,641, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/5/2014,0.29, ,641, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/6/2014,0.26, ,598, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/7/2014,0.27, ,634, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/8/2014,0.29, ,634, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/9/2014,0.3, ,635, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/10/2014,0.3, ,638, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/11/2014,0.3, ,625, 
"11473 Melcher Rd, Delano, CA 93215(35.7366, -119.2780)",35.736561,-119.278027,8/12/2014,0.33, ,631, 
