"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X1.1","X2.1"
"15",162.559791137753,96.774471025438,186.261005221858,80.3847610004039,166.113853986773,147.168428524664,156.247266789442,115.926249713233,135.544837273168,110.921468483103,114.513302929883,93.7157090786441,35.07,-118.9
"16",161.77869186818,101.173354876673,165.189511286957,77.8661275844222,176.749401347407,144.708112033625,154.435859629748,112.228515772965,146.043189821615,115.575279946195,120.308085454658,97.0987958876547,35.08,-118.88
"17",158.409557367628,99.5544772539578,181.810603297428,69.8649908374712,159.257887393515,113.042536103628,159.580729076382,91.964012146336,130.838300147275,92.1751108691273,107.630510742321,103.552445418858,35.08,-119.08
"18",155.304014786927,99.9052288082395,173.96993165883,73.5564683928343,158.308694183593,125.969932655589,130.092975447734,88.5441261501016,106.837888063535,107.174144866264,106.783330498589,97.940695345784,35.08,-119.17
"19",143.245121177076,101.931949163466,160.947699721915,76.5351365565299,149.732775586951,102.034197858867,115.241392325482,86.2226410151831,116.378804774224,87.5081214676202,103.903926439929,92.4693539827931,35.08,-119.21
"20",164.531511187806,97.742461728515,181.076581179061,81.1654137843454,164.742937525491,131.550310064854,152.941345304124,117.458074746706,136.916005776472,124.023274913202,116.766603749396,90.9323951354851,35.08,-118.86
"21",148.878260367306,100.433118201081,161.336941348004,64.1264375340703,153.716114600434,118.264666546928,131.697645462438,93.2632245659227,115.567338983029,111.277938774463,104.106205419023,93.0893290591248,35.08,-119.14
"22",153.880964486786,98.5494172058829,179.884191601848,69.6507380261271,168.910998442619,141.926261890936,151.507188772463,119.095461945408,136.836618911114,103.241650830307,105.084227775772,85.3588974123557,35.09,-118.9
"23",166.758410349397,91.1626691845729,183.225453915075,83.5551243459705,168.039086692439,132.022139437972,157.305146998644,109.520124735682,167.856080314379,115.644618537007,120.128572267804,84.2452239833151,35.09,-118.86
"24",160.531140983433,105.146907825235,189.385827279835,71.3998462785568,149.112011724611,112.825901845033,143.42636873807,81.5814757747733,135.411630550055,108.427060217989,123.734372386869,99.1031154095532,35.09,-119.14
"25",131.929140429636,111.712048046414,148.087574678104,72.2394887095266,139.820681272195,98.9908190545767,99.7209529635835,75.5638049264083,98.4515827300638,82.758857546272,89.9523000854863,88.6395843879492,35.11,-119.31
"26",158.546661596139,119.73468399642,178.749134128046,68.0896870942618,175.910262971351,126.573132647397,149.514845917469,118.014568738282,141.405263131449,103.655996675581,110.981038300435,95.2970821609255,35.13,-119
"27",150.983803898645,91.9703697898898,170.043670541679,73.2627165591232,158.780660304225,99.2551745511313,129.878151303862,84.6039153602011,105.836726766094,92.3665117138266,96.293212880137,92.0343814213482,35.14,-119.18
"28",150.275818880795,108.477274396146,179.172606317751,64.5571846450392,163.040465276034,130.725535764859,141.943229788541,101.168452680746,142.230968872521,83.2563417063224,108.593157830445,92.1735629898503,35.14,-119.08
"29",154.790943972336,106.594934434578,173.6743290156,75.373648775813,148.128386789611,107.002698372217,136.709302888623,86.6766096779605,105.290144296281,82.795289649898,102.748141587348,80.5849917687794,35.14,-119.22
"30",169.257109395381,94.7557578447193,177.546388475106,71.16713335647,147.281469717955,114.740699860437,135.327167967239,84.2366029417398,121.247805907928,93.3804338231952,92.5526297098653,102.390193761621,35.15,-119.15
"31",155.191655541113,91.0316030900499,168.017709120478,81.1618338203539,153.382256167489,108.971447277372,123.056461392604,94.3774508374966,101.545556500484,82.6476437216566,97.5831844940535,89.6809378276313,35.15,-119.2
"32",159.383030963405,99.1345480063495,162.747243584981,70.068088510707,154.874312841685,113.57314672774,130.984957503335,89.9021581109822,117.380675948867,90.5525125394961,100.297652584924,93.8157335675475,35.15,-119.17
"33",164.023353167025,100.028290182706,171.626278635793,69.501964519931,162.466996838283,125.753429577726,142.953297509527,95.0559863933971,137.72247254755,98.5963920060692,122.790829330644,99.0496389415917,35.17,-119.07
"34",159.667363055222,105.595885603107,167.138813632054,73.0857914862319,140.487186772835,119.406966682569,130.843377638517,91.6457743452413,116.328129499655,82.4572039590067,106.823541546505,89.9479063618223,35.17,-119.16
"35",150.372487819668,91.2641278099198,162.210065767474,64.7586490614552,143.258821546898,117.688938870627,135.357851102102,91.6354238035937,120.209079324251,89.3528813067648,110.479106562443,96.104704374534,35.19,-119.11
"36",149.451711853622,94.534982255885,163.209326236043,66.2273608054077,168.184368755227,125.696532477646,150.178028877082,92.0240275630635,126.500930678367,96.249229902173,119.421991744919,94.0437643972214,35.19,-119.08
"37",162.40239385072,90.9222020711076,174.372020328221,70.7431689751275,171.375137785955,118.946562690263,136.851183676687,107.591717698066,129.849311405694,94.794355272671,106.598039859045,98.9918503058802,35.19,-119.09
"38",158.294306568841,101.813092231191,155.189163522173,71.9578397675125,152.296958894964,112.991739338727,131.429204592753,85.7028495857768,122.014316314502,83.9840660321208,116.303036987187,95.1439465434145,35.19,-119.13
"39",165.961688529002,89.0751685278851,170.083769874098,64.7967650549364,172.224527959447,132.012884789198,138.304596684291,114.472913789581,130.53699717636,110.532454358153,117.3571311301,95.4036297510911,35.2,-118.92
"40",139.054666130689,110.645586092194,144.543895050132,83.0647946597487,129.337538527732,92.4574036090874,104.349797472407,73.8205591219746,90.6247577126797,69.588265671948,75.4993959835102,80.0407018501171,35.2,-119.4
"41",160.017410367242,96.3295572795485,185.405242645527,79.7625231114593,164.904734673558,134.683165553452,140.194694549136,120.368278456483,127.129402911176,104.61542722789,114.008170485441,100.892284746024,35.2,-118.9
"42",152.278664717051,95.9275622319494,161.781551115628,69.4002548441757,142.136733742837,110.372412508762,108.829787662766,70.4485956183416,93.7265790902516,89.2786047507055,105.16186505379,78.5691252314336,35.2,-119.22
"43",145.85164736621,112.657406525526,167.535194055876,67.8399940507899,168.058295296906,106.893381036636,130.352868091736,72.348939968822,104.754613091423,84.7678237279561,101.392758405117,93.5754966248499,35.21,-119.2
"44",164.000990567306,100.058567750682,173.041052334358,73.5239566706765,172.243452831265,129.658641250171,136.837884451905,101.426745447388,132.933811893169,104.334393869212,113.708144563311,101.637090385865,35.21,-119.05
"45",161.983601327193,98.9003034257854,173.183874483666,66.703335050075,165.465460544577,108.248638882064,135.681862295853,94.8588787787007,119.916903042038,99.252848025744,102.066669473621,82.7672640251753,35.21,-119.12
"46",157.048775421591,96.6843575911428,163.796027784893,66.5800000946955,145.617870497261,111.946947055316,137.16813121531,82.3338719415987,124.237534547298,92.776093149561,102.14060604328,95.0709062617697,35.21,-119.16
"47",145.016711107064,101.871321399593,173.55525503406,73.4244037591888,150.61121793571,108.018607583321,130.282391223954,73.1607998561531,105.23466083024,77.8442933547466,93.4783104969287,103.037753922863,35.22,-119.2
"48",147.141442490041,116.069237164816,174.874713836663,78.6165969499637,145.45273406366,104.889448626104,124.723175465281,78.0729092685092,96.3796937481252,81.0050720977684,87.2223126306731,87.3092471212854,35.22,-119.21
"49",154.042845786867,96.5959875843459,157.381166348982,70.2801560876605,146.3098536,124.155745781303,129.472470678617,74.3373197665447,119.708318832231,100.872415150018,112.834651525831,102.451090138949,35.22,-119.13
"50",151.491324469514,94.4846801640278,180.060804940926,70.4790939923163,152.460498375182,106.181812327742,121.722670908744,80.3292107477478,117.630485512709,82.0925723843156,99.9682606406271,93.8652431856985,35.24,-119.15
"51",152.032072699049,105.003605750006,164.862616788071,72.1775966582585,142.461914565528,108.927430687088,123.133369332679,78.8246372855857,93.4651501457933,77.6441742026676,89.0567979399619,109.565450499221,35.24,-119.21
"52",149.667357446209,105.271821818458,163.478714878791,76.6934076781657,152.801447611774,110.143044992137,127.790795418224,82.9282677058521,110.217131360103,90.6792698136111,107.768183312125,88.5840592917608,35.24,-119.16
"53",144.765554047503,104.34818122947,160.400103716938,75.0312546423182,168.557431273577,121.187543955184,131.933522200663,88.3777916185325,117.550322321412,90.3219182803549,112.835962516237,85.4639777162731,35.25,-119.12
"54",157.767362158839,105.761712724816,169.133946454343,71.420734877736,151.646501758318,117.456364508141,124.793326042801,94.8925451655799,112.944797555093,88.2493603267362,104.224449772127,92.8472273834957,35.25,-119.15
"55",162.072078576843,102.639211160413,185.385227066728,68.761080672773,162.993263817807,118.061473365834,145.11515097355,108.933944418702,149.90617427215,103.072060447349,130.564530452253,94.5484190199429,35.25,-118.95
"56",151.106223877622,100.924552502132,160.12808942965,62.752050666842,144.799459982084,109.835365518019,125.099528987376,87.1376478432824,121.59267034871,98.164565657232,96.2341626160272,83.6050616595483,35.26,-119.16
"57",127.123961814091,98.7343372866976,159.813178242022,68.6551766597588,133.015804177889,108.575491780518,107.886227165289,79.8691017628524,85.5705254939707,79.5325414254986,98.5022278833717,79.3493116950389,35.27,-119.26
"58",168.10930633304,100.193771413565,174.471142404287,64.6869024736476,160.001792536042,115.341900057737,144.98870838895,106.438486988912,134.985989451736,108.329652515531,127.085740580988,102.013613377152,35.27,-118.94
"59",151.446508860547,100.231953209281,160.906183054629,71.7976064308871,146.458969258891,110.923633962759,123.653892173974,88.9193181025495,114.929139079977,96.9006863369162,97.1744813044972,89.5949687470614,35.28,-119.17
"60",129.827378731608,104.404758092326,160.22501285246,77.0606108570733,132.671870158839,111.352417543061,112.433806744679,74.8603372005331,86.1574976610468,69.0879783818707,88.2592217978923,77.6407862623681,35.31,-119.26
"61",143.375139759917,101.958602653223,166.992157349744,72.3051733742716,139.100417319087,100.807851811974,99.5699045100265,80.3658293182395,89.3423620625993,74.6692098843388,92.0835201734283,87.9707742456497,35.31,-119.25
"62",135.139962000094,100.767986595263,154.230665087115,73.4209800640061,128.361613060547,93.9234044883092,103.254213976994,64.8896747152195,82.7461237535257,56.7609217202139,81.5464403176959,92.9736311225085,35.32,-119.36
"63",127.53549975667,106.703366703542,159.688861047814,78.9575056522375,127.852792081997,101.410503761933,111.824389234948,76.0809636019587,86.5822715714143,65.7378852056947,81.9418059522862,82.3381513963548,35.33,-119.27
"64",159.422735809467,97.4844116532277,159.873275166273,71.7196877664434,149.769423896411,111.887447559371,122.076618112856,93.4228325877776,115.033322948506,84.7905665373967,104.894594629876,85.3499173782517,35.33,-119.15
"65",131.493663522555,105.315186474823,150.626839275451,75.3878153599926,139.167206164421,106.572771678644,116.054941662412,82.6956221324538,104.532452057254,70.84313232509,83.0435267352555,88.8057891481878,35.33,-119.23
"66",142.791503198762,104.346824085726,158.020177249025,65.1567694222636,128.718193205706,104.156395514169,112.060663549751,70.2628448061058,94.4064697316395,67.349159463795,78.7210445590271,90.3580041466592,35.33,-119.26
"67",156.642317530855,100.65189461388,168.57959952338,68.0406780918762,165.870801448099,128.289822822739,131.019207793284,108.057330273954,132.661342720041,100.581018935446,119.895918529883,94.7162531756933,35.33,-118.94
"68",133.325705985557,107.195505538468,148.320681962584,84.3001227234467,138.130918389752,110.344935668408,101.303472555059,75.849275673269,98.0835199481471,66.952992066518,86.0702849493009,88.3868854268122,35.34,-119.25
"69",148.303448927949,97.578512035822,164.308837935282,75.9630614676001,138.485169910673,111.852262112372,119.949268742147,71.1723317975081,94.9202500614249,75.8484854874344,91.8457732555623,79.9941346673863,35.34,-119.23
"70",132.314612754964,106.497658181986,142.680919243601,72.9825323711094,137.990714372895,110.162696255431,107.16556145309,80.7906837625702,95.7379818769369,74.3896147018317,82.0311244541714,86.321589449098,35.35,-119.24
"71",139.986642041107,102.173028468402,161.06707581271,73.069781339519,141.404618960822,117.634658135298,115.009293371245,79.5237938199091,99.9719826832359,76.8981385270128,98.8713705813323,92.8190586351816,35.35,-119.19
"72",133.382458162973,106.040140125218,152.622425630422,80.3019273928429,121.983220690449,90.2604944834038,102.541624104904,60.5447465326496,74.4858639987097,49.5243281950216,80.4467147121489,92.9156940085097,35.35,-119.41
"73",133.37638989368,91.7511748141302,144.575612447975,80.9087276996213,119.384209230996,96.2961515518749,92.3580456827565,63.7341847286347,77.2508267950806,50.2747289551259,72.2866489435035,85.6998361256156,35.37,-119.43
"74",129.314054371058,105.046269945801,151.175258248801,73.6013598416781,129.911743349787,84.8202266948973,97.9526465472202,53.4516029080071,80.1903178779768,50.2212345064862,85.0098345985854,79.5353114400633,35.38,-119.34
"75",128.880343256595,95.1208181409326,155.36375306314,72.9982001812232,116.193108988346,86.1253865296074,92.0726014646308,57.9059903950186,78.0648124304737,57.8288138671847,75.6512660495546,97.4724588283715,35.38,-119.35
"76",141.295779034872,100.14677035691,147.337692604237,78.2246152995872,137.645790942422,102.812509675684,113.05562999489,91.1331684756841,99.1626910679465,69.9327754685659,84.4639013381296,90.8001564704699,35.39,-119.24
"77",139.462475336566,102.771369061976,152.51443358154,69.0442345794673,137.488102484536,117.731912650199,119.695085433181,84.0471061830544,95.3723365607014,71.4759482091431,89.1794582125872,91.9681395900014,35.39,-119.2
"78",139.974238014652,101.058458175475,160.899047426053,84.2982948816165,136.515857517686,111.763528779855,108.485210426376,82.2642825025136,99.8491561846414,66.7314003766043,88.1018640546765,83.3821157104537,35.4,-119.24
"79",146.605883159821,106.742221236401,162.439228827857,62.42863158989,141.676693590155,102.685276610221,122.833742777632,74.8154453454145,107.049834566139,88.6233745138872,93.0042142377335,92.8313291048671,35.41,-119.18
"80",111.672489357483,89.398331435472,122.792794720627,77.6400510916291,113.56280539098,74.8764923700428,89.8558951786762,74.2580214449402,76.3180214843623,48.3039908708574,84.3926668268548,84.4026080338511,35.41,-119.52
"81",133.495926165272,105.151314523844,142.99979936737,84.3057054001174,135.543907763828,105.019480846163,112.630841085768,80.4940455585373,103.161755678298,63.6315347397764,92.8222091664681,86.021353279454,35.41,-119.22
"82",135.439649832814,108.984101042112,155.009940737135,68.4578933480101,145.698487997221,90.0015827297658,117.614753395515,79.512027992962,103.960156491462,66.3420128275476,87.0713747061741,86.5967705239961,35.41,-119.2
"83",129.824174874265,101.593386838169,152.003847923641,79.6741062511626,130.962630526329,89.8828586543404,90.0175967113658,64.8383452453743,75.4014581454113,51.4467649702717,82.8506654697686,89.4321914390424,35.41,-119.34
"84",127.979304863566,101.113758579265,150.12747936508,76.7573815588645,122.349615904479,85.1443549961201,93.9115267354405,52.76991263536,77.2647167496062,42.9766469556879,72.1994444473147,83.9873759393305,35.41,-119.36
"85",134.749862860051,99.2642329687936,148.695653762857,69.9554076116363,144.309792354322,106.934232276885,125.56346767273,84.4910881392914,111.913131310882,74.0805397902322,85.6938321725737,96.5221510285652,35.42,-119.19
"86",133.161263132863,100.393856993051,147.9551025576,75.5183378640322,135.649134086746,96.3735916998836,118.373734816287,77.6968452681575,97.0877537569427,66.2420508813703,89.8132486720493,89.6243628196299,35.42,-119.21
"87",138.047910762416,109.227889195769,158.552055051244,80.3129458674361,125.814630573618,111.010274489112,103.008838162634,73.2027709933905,95.5531009087984,71.4868532102933,89.6573587696888,98.3920122743579,35.42,-119.22
"88",129.379616987691,97.3862639821113,144.790782564758,74.3195887407245,118.960190532202,86.2775299538568,87.8844129984221,52.1257069456639,69.9548153800436,37.8967979331889,70.3297479501818,94.7618952994718,35.42,-119.39
"89",135.578974053441,101.117622801861,158.411232623038,79.8001751189697,149.06122713772,103.147605526245,119.778136837226,78.9894188608117,96.8484793344954,72.3676647508377,83.8353856379728,80.2876893007763,35.42,-119.18
"90",116.327963077364,96.9187053916875,154.813806229278,82.9590157083037,128.061969669658,98.7829454499926,90.2581618345362,65.5400132844895,81.2660488164148,51.3602729036755,77.658020910531,83.8809476620797,35.42,-119.31
"91",140.57284468215,102.537020097495,151.993179939492,74.1383384939577,147.210858773363,100.651252076456,125.886357225203,87.9659007575688,126.667321796976,82.4851804180093,104.192834855995,87.1657254771778,35.43,-119.15
"92",144.465693547813,101.17468350993,146.844373199015,75.1286260568394,137.729787579746,114.31726474004,114.552134765518,74.9973406671017,92.8420890533909,66.9430868868753,87.6646229836902,94.4075228322286,35.43,-119.2
"93",141.239697024582,105.258543281052,148.616584160747,78.4515816764817,140.425343111613,103.347787149478,107.746014883647,70.8528922711085,99.5143999097078,68.8568178544589,92.8484748241639,87.5623255266773,35.43,-119.22
"94",123.587974146524,96.9379303621124,156.089906988258,79.649666872414,125.326468336796,89.2685611897373,98.5511173231001,55.8026176735822,74.8231538865579,43.8693239100332,67.6202535263357,95.7245722257961,35.43,-119.33
"95",142.353017385106,100.017583185296,153.67857075018,67.8440021253693,151.404331895303,107.4057216362,124.984282702724,81.8124484818499,111.542878422855,74.9421363852388,96.7413879804823,93.2771233726386,35.43,-119.13
"96",129.198822253884,98.8212932393159,147.598432151994,78.6242159118542,121.017499173436,91.9284718310464,97.4167296379263,58.9497874719924,84.9144645768232,42.5345871769464,64.3943694702226,93.9153578324668,35.43,-119.36
"97",107.282839816826,106.236247341232,132.794480255264,93.3752678911175,119.960094853218,73.4128005513304,91.5103281224951,64.9707194932153,83.3457427250238,55.4565247954349,84.2536871628699,101.069893535612,35.44,-119.56
"98",145.908319806197,92.0217695896249,151.832200387962,64.8517953343487,152.657339807547,101.975225749105,108.457473564769,75.3116261863163,103.701118729869,72.8957869650317,92.7627499124658,93.7189689981156,35.44,-119.19
"99",149.793051541854,94.8902474692616,154.052414281347,69.0327272857524,149.97433778202,105.664496551923,120.423049726804,77.8475594308087,94.9771706172246,80.8001867637003,92.4263776797591,97.2765774632253,35.44,-119.16
"100",156.734970660705,100.649369142882,168.083615154146,67.8722926016691,139.318493104661,115.595266629553,127.798990599545,89.4596138887352,124.232320779502,78.3874404488671,108.302892335835,100.273417308781,35.45,-119.11
"101",136.478388333415,107.02748729158,137.483113869566,79.8911318110554,140.128597790917,112.836415156166,107.925683418367,77.8878474832976,99.5924148066631,68.5395469580861,85.2909130913463,92.2238922097383,35.45,-119.21
"102",135.384232056558,104.091786778749,152.50616851795,78.6821002428431,159.974998956023,103.029316140302,105.181065983599,87.305743010546,102.173626807746,67.8188148525655,88.9580014305903,92.8174132287139,35.45,-119.18
"103",134.967282372623,102.407547095873,153.806128802245,80.5097815644457,135.02095090228,113.214606483713,101.954801169038,73.9432501126436,101.246288847207,64.1886206427017,80.8700913308121,92.9819692630555,35.45,-119.23
"104",130.238683349321,102.992505158833,146.210851624942,74.8570214760804,134.184835086583,102.172063007928,95.4083089880169,73.4235814305839,92.7986261999095,65.8562279194072,88.4752145773746,92.2557956140915,35.46,-119.23
"105",137.115387472086,107.337316968169,145.467498182142,72.6197421710474,116.456545407417,80.8765953518748,86.9659479518388,53.3841448464438,69.4947518750005,44.6016052835548,68.2997729360683,94.5522696315325,35.46,-119.35
"106",126.302581853859,98.3878314076001,157.751162664426,77.1758265178948,135.499936170658,87.431140441966,104.244788194384,55.1761351901745,87.1339807814495,50.2896541827758,76.9034540957395,80.7840442575944,35.46,-119.28
"107",144.469980605264,104.653027449081,155.967986790266,71.6464861355373,134.801624281344,114.26521890748,112.544784747912,70.2028069873017,103.675211426159,71.8963758914622,94.8118217652507,95.6175712453668,35.46,-119.19
"108",144.584718818082,103.848093200243,146.174880424834,76.3789900470555,136.886279492026,98.0209934152479,99.2143447904115,77.4295204208851,98.820538780957,54.8817615419098,87.1241462500769,92.0169159740714,35.46,-119.24
"109",142.82707466557,97.9109629341152,150.927824047723,75.6592647909983,122.730658687566,105.485482615779,97.034891193755,65.7691310879698,94.8428393689514,61.0372076468444,76.3695545719307,85.2656246769099,35.47,-119.25
"110",128.988760919107,97.2134888535298,156.042936967725,71.0937416975543,140.195937516904,100.670016696049,100.272434499023,67.1728841963336,92.6272294005467,66.1697232246689,79.0270783957562,91.2334697321987,35.47,-119.22
"111",135.108775071707,101.052762568014,157.724178013085,75.2708740148591,139.930764185321,103.107085062878,109.150120043058,71.7469148025128,100.622416645322,70.3930889007784,83.1060545881275,101.577972556403,35.47,-119.21
"112",99.7721822552519,98.8395447145391,142.265290107833,80.5276541173954,105.859003908211,86.670471382585,82.8151247685291,56.3921584516614,72.5067933600835,51.2782870756791,75.3834343113388,98.6433487141404,35.47,-119.53
"113",138.008730452111,103.813341968927,154.470597848963,73.2696410257116,144.080148822469,102.953343645889,114.271272525761,81.0182269543331,105.691372845262,71.9034940956781,91.1072045623854,91.8831707077779,35.48,-119.17
"114",141.406235697557,96.1336920027978,153.097332799354,72.8271735292441,132.816859849382,99.763933751766,114.151264172429,75.4102674991952,99.9983400504414,61.1824790490351,84.513562441345,93.8838142524251,35.48,-119.21
"115",137.315179679909,101.332347168836,159.496949230208,72.9579830560591,144.327582326689,95.3402695722463,105.462397053781,69.3524863882488,94.8938882985358,56.6192491767619,83.3226856959996,93.2769489446407,35.49,-119.23
"116",127.555252636541,109.217359460875,157.54764369953,81.8934226858313,134.073387680027,98.290004643659,103.875948674164,71.1287579181031,95.559544842302,60.3178558828856,77.7932230590532,79.5652502403995,35.49,-119.22
"117",116.083479148546,99.1703435085513,138.855972293608,80.1865181437584,125.431431270427,88.7954928164629,87.7829105537685,55.1921793718483,83.3864742696436,43.1124639994325,76.9098363924393,94.6750751169509,35.49,-119.3
"118",127.769736161162,89.4564842696258,144.702629650795,78.0591706598669,127.583967963435,81.0013121967495,81.5879972468836,51.4838549781715,79.7615023802349,46.120174457625,68.6429332884326,83.3317680694871,35.5,-119.32
"119",125.736694589212,114.470427239851,152.546616268678,81.8559753416557,136.903892269015,93.0319107368995,104.783021508109,64.8653576142521,92.533258894944,61.0308835755692,79.5575082884623,85.0814173560435,35.5,-119.24
"120",120.96971893308,101.362523710769,150.275089669169,78.895201664123,120.381341286778,79.9663143218955,83.1896744935952,47.5517769539159,69.0196353731487,36.2784897457992,69.6156542190484,96.8607619601895,35.5,-119.37
"121",137.935188184487,104.725039157617,161.068433661047,79.890329118186,134.186766774259,105.064468268513,125.11504283104,78.9628568218349,102.814732906285,79.8635417074046,103.312271897645,84.3721639830544,35.51,-119.12
"122",126.068726572522,97.6923029147951,153.014530784333,74.6266179608871,131.585605303615,93.7338390487992,91.8428373339514,55.6208027728193,89.6220533490616,49.8675458084945,75.5871088423193,83.4058486961343,35.51,-119.28
"123",131.775803883104,96.6929662619651,149.390968478948,77.6395617929414,129.946901152146,94.4961958452398,96.9923220470254,64.6067061858121,87.9097997315677,59.6307053866584,90.6911127819919,86.4492641685787,35.52,-119.26
"124",126.63363284592,106.737051655104,152.707770430699,76.5175203297498,111.487539488966,84.1400349740031,81.0383682206858,51.4231977180752,65.832378314254,38.9203978982121,62.5425967688443,87.1431095770043,35.53,-119.35
"125",125.159383203824,103.204852262992,145.333106615711,87.2756813467338,109.23095540727,74.8089963823892,88.6919680577275,45.5126023115764,80.4909982708761,38.8460931065358,60.3126782569607,94.5008541085647,35.54,-119.35
"126",132.974524862863,103.030662555211,153.471832470458,74.939316920314,119.044235604749,89.4882721615373,90.740888658853,59.8220458134222,83.7492772579309,47.0803729546577,77.4393462451893,85.645742363673,35.54,-119.28
"127",118.033926297692,93.5067757105547,129.309488312359,82.4019893352072,112.116260031972,73.1914631524816,88.4808395520871,40.9579087782446,55.4856035810174,37.9759680920003,61.0809937414,101.03152685188,35.54,-119.39
"128",127.075334938436,110.511582378954,153.817477637637,77.2236194909271,123.288629496844,89.7901209278181,88.9344705691044,66.1129147547014,95.9963136121908,55.6108381253999,75.3017849520855,92.3165206173229,35.54,-119.25
"129",137.174613702333,97.1335776217258,152.972044292557,75.8103195877398,136.781853501193,108.336561173466,95.6232507129863,70.1368241832968,90.7482366992032,59.4686554373576,78.1574550268248,92.8550936109569,35.54,-119.22
"130",123.639341931897,102.64786854557,146.270455990632,80.1386183173036,120.878416776003,72.9368956591221,73.6558884310248,43.2042590677613,66.7906309279945,35.019961598757,58.5354886951947,86.5143721162112,35.55,-119.35
"131",129.511260047683,107.455297904007,146.586170200003,83.9484881568416,136.278978394888,101.597084169542,94.9285893274475,68.5239931032807,100.32868037865,56.0391396980123,85.8318228290043,96.2889006441676,35.55,-119.22
"132",131.166350366194,99.9237102192236,136.744336340593,78.7601990361285,119.281635043508,88.9803491103854,87.5340440544816,51.7311673781721,77.3139799656257,39.5761500428657,75.0235905509013,89.7968502374186,35.55,-119.3
"133",114.212127928924,105.752198701486,142.452025090778,84.8577324977279,120.910851158498,74.9580501486971,71.211862549098,37.5533570943344,73.8773320736394,33.0155988984269,57.9930375640713,93.9589062822236,35.56,-119.39
"134",127.585406233678,103.535240358493,143.196761809219,69.8040394840912,131.781653713299,97.5458364734399,92.1462821105313,64.4689383013997,86.4202105866457,56.9363296379956,78.4669041813921,90.039215208267,35.56,-119.25
"135",121.10454320436,99.1648790257244,155.651838049355,79.3201066219503,110.148272342955,81.2185348541645,84.3124243079079,39.9460169281872,72.856523993437,29.1405586014098,71.0423916706353,94.3516754707644,35.56,-119.35
"136",129.226331459456,97.5277272531955,156.198025007054,69.3694336585761,133.028983529122,84.0412110487257,94.7516497956204,62.7206102758527,74.9929803645822,51.1493455108296,75.0696893711917,86.4657370926406,35.56,-119.28
"137",130.114203866619,109.389226923897,154.330613980235,75.9486978198231,121.685787739779,84.8664818787468,96.9034648335816,57.2294315980364,86.7531370699743,47.8458607832605,80.1649705760144,88.2673498430596,35.57,-119.27
