"","X6","X1.1","X2.1","name","optional"
"321",97.7496810288035,36.09,-119.49,"KAWEAH",TRUE
"330",102.491228601847,36.11,-119.46,"KAWEAH",TRUE
"338",93.3460283038887,36.11,-119.5,"KAWEAH",TRUE
"339",97.6483841586788,36.12,-119.47,"KAWEAH",TRUE
"340",120.705059836238,36.12,-119.14,"KAWEAH",TRUE
"342",110.244970854525,36.12,-119.51,"KAWEAH",TRUE
"343",106.050496023537,36.12,-119.52,"KAWEAH",TRUE
"345",113.985161238841,36.12,-119.05,"KAWEAH",TRUE
"347",113.274523930416,36.12,-119.03,"KAWEAH",TRUE
"350",108.299584993215,36.12,-119.04,"KAWEAH",TRUE
"351",127.169436404223,36.12,-119.09,"KAWEAH",TRUE
"352",128.57270176799,36.12,-119.11,"KAWEAH",TRUE
"356",126.737959564648,36.13,-119.1,"KAWEAH",TRUE
"357",123.997135792759,36.13,-119.15,"KAWEAH",TRUE
"358",95.6941400857141,36.13,-119.48,"KAWEAH",TRUE
"359",95.9336996301589,36.13,-119.5,"KAWEAH",TRUE
"360",127.698605842613,36.13,-119.12,"KAWEAH",TRUE
"361",116.063274582262,36.13,-119.13,"KAWEAH",TRUE
"362",112.610921177474,36.13,-119.04,"KAWEAH",TRUE
"363",118.073075540627,36.13,-119.06,"KAWEAH",TRUE
"364",102.319108079893,36.13,-119.52,"KAWEAH",TRUE
"367",106.507875861376,36.13,-119.05,"KAWEAH",TRUE
"368",101.395781268806,36.13,-119.39,"KAWEAH",TRUE
"370",118.082011434105,36.14,-119.29,"KAWEAH",TRUE
"371",90.1289198413343,36.14,-119.49,"KAWEAH",TRUE
"372",106.720621586725,36.14,-119.5,"KAWEAH",TRUE
"373",121.349978194436,36.14,-119.13,"KAWEAH",TRUE
"374",127.337862981802,36.14,-119.16,"KAWEAH",TRUE
"375",117.62714970862,36.14,-119.14,"KAWEAH",TRUE
"378",97.6711365522007,36.14,-119.4,"KAWEAH",TRUE
"379",134.014350923058,36.15,-119.09,"KAWEAH",TRUE
"380",135.358115683406,36.15,-119.14,"KAWEAH",TRUE
"383",120.709468494788,36.15,-119.12,"KAWEAH",TRUE
"385",106.015139913778,36.15,-119.38,"KAWEAH",TRUE
"386",118.3563534175,36.15,-119.13,"KAWEAH",TRUE
"387",113.920214076285,36.15,-119.16,"KAWEAH",TRUE
"388",124.356472473026,36.15,-119.17,"KAWEAH",TRUE
"389",117.820173549778,36.15,-119.06,"KAWEAH",TRUE
"390",101.019160755016,36.15,-119.46,"KAWEAH",TRUE
"391",94.2284797969943,36.15,-119.51,"KAWEAH",TRUE
"392",110.30679316765,36.15,-119.11,"KAWEAH",TRUE
"393",121.331147894984,36.16,-119.19,"KAWEAH",TRUE
"394",102.107523437233,36.16,-119.44,"KAWEAH",TRUE
"395",108.247350539775,36.16,-119.42,"KAWEAH",TRUE
"396",111.979485610075,36.16,-119.49,"KAWEAH",TRUE
"397",93.827986070198,36.16,-119.38,"KAWEAH",TRUE
"398",133.949967937728,36.16,-119.18,"KAWEAH",TRUE
"399",102.156824690185,36.16,-119.4,"KAWEAH",TRUE
"400",117.322770610605,36.16,-119.17,"KAWEAH",TRUE
"401",119.599077844419,36.16,-119.1,"KAWEAH",TRUE
"402",121.694468412193,36.16,-119.08,"KAWEAH",TRUE
"403",123.307172559522,36.16,-119.11,"KAWEAH",TRUE
"404",117.89697939534,36.16,-119.12,"KAWEAH",TRUE
"405",99.2927510935805,36.16,-119.45,"KAWEAH",TRUE
"406",128.450424229758,36.16,-119.13,"KAWEAH",TRUE
"407",101.235747994477,36.17,-119.47,"KAWEAH",TRUE
"408",113.106965079667,36.17,-119.11,"KAWEAH",TRUE
"409",119.51603093561,36.17,-119.14,"KAWEAH",TRUE
"410",106.05874199652,36.17,-119.39,"KAWEAH",TRUE
"411",100.904130018982,36.17,-119.36,"KAWEAH",TRUE
"412",126.221842357514,36.17,-119.08,"KAWEAH",TRUE
"413",129.679002132854,36.17,-119.12,"KAWEAH",TRUE
"415",116.367395184347,36.17,-119.1,"KAWEAH",TRUE
"416",125.637570203304,36.17,-119.13,"KAWEAH",TRUE
"417",135.286708019227,36.17,-119.17,"KAWEAH",TRUE
"418",100.439253211619,36.17,-119.4,"KAWEAH",TRUE
"419",101.738808773112,36.17,-119.51,"KAWEAH",TRUE
"420",100.630321743784,36.17,-119.43,"KAWEAH",TRUE
"422",116.600654682044,36.17,-119.09,"KAWEAH",TRUE
"423",118.922326215806,36.18,-119.12,"KAWEAH",TRUE
"424",112.681660028696,36.18,-119.08,"KAWEAH",TRUE
"425",130.632280796699,36.18,-119.1,"KAWEAH",TRUE
"426",122.707820857109,36.18,-119.13,"KAWEAH",TRUE
"428",126.182753676193,36.18,-119.14,"KAWEAH",TRUE
"429",128.705937865259,36.18,-119.11,"KAWEAH",TRUE
"430",100.084659475794,36.18,-119.39,"KAWEAH",TRUE
"431",97.9067575203861,36.18,-119.51,"KAWEAH",TRUE
"432",128.900900500061,36.19,-119.1,"KAWEAH",TRUE
"433",124.654973330751,36.19,-119.16,"KAWEAH",TRUE
"434",106.19724690064,36.19,-119.33,"KAWEAH",TRUE
"435",107.829047975712,36.19,-119.36,"KAWEAH",TRUE
"436",107.438940817708,36.19,-119.31,"KAWEAH",TRUE
"437",102.637133356315,36.19,-119.48,"KAWEAH",TRUE
"438",125.782169960424,36.19,-119.11,"KAWEAH",TRUE
"439",129.448349887924,36.19,-119.13,"KAWEAH",TRUE
"440",124.420615664962,36.19,-119.14,"KAWEAH",TRUE
"441",125.958375751242,36.19,-119.09,"KAWEAH",TRUE
"442",110.049157555932,36.19,-119.44,"KAWEAH",TRUE
"443",103.643444037208,36.19,-119.41,"KAWEAH",TRUE
"444",128.64732310572,36.19,-119.15,"KAWEAH",TRUE
"445",101.935996659797,36.19,-119.39,"KAWEAH",TRUE
"446",107.721016908705,36.2,-119.46,"KAWEAH",TRUE
"447",111.331044241726,36.2,-119.5,"KAWEAH",TRUE
"449",129.378202938458,36.2,-119.12,"KAWEAH",TRUE
"450",135.962472555854,36.2,-119.11,"KAWEAH",TRUE
"451",128.737900036751,36.2,-119.14,"KAWEAH",TRUE
"452",129.820789936666,36.2,-119.16,"KAWEAH",TRUE
"453",120.381742009351,36.2,-119.17,"KAWEAH",TRUE
"454",139.046601699666,36.2,-119.15,"KAWEAH",TRUE
"455",98.8596623529369,36.2,-119.48,"KAWEAH",TRUE
"456",94.3066830097621,36.2,-119.45,"KAWEAH",TRUE
"457",106.306540662393,36.2,-119.38,"KAWEAH",TRUE
"458",103.013388965878,36.2,-119.49,"KAWEAH",TRUE
"459",136.959926395507,36.2,-119.13,"KAWEAH",TRUE
"460",95.858782408418,36.2,-119.41,"KAWEAH",TRUE
"461",103.842385591315,36.2,-119.51,"KAWEAH",TRUE
"463",105.976727765902,36.21,-119.59,"KAWEAH",TRUE
"464",137.71846217388,36.21,-119.11,"KAWEAH",TRUE
"465",99.164915276522,36.21,-119.5,"KAWEAH",TRUE
"466",101.71836352356,36.21,-119.62,"KAWEAH",TRUE
"467",101.895031424806,36.21,-119.42,"KAWEAH",TRUE
"468",132.098674432915,36.21,-119.13,"KAWEAH",TRUE
"469",103.771265808131,36.21,-119.54,"KAWEAH",TRUE
"470",106.912530731742,36.22,-119.5,"KAWEAH",TRUE
"471",123.65259522573,36.22,-119.11,"KAWEAH",TRUE
"472",105.271798073992,36.22,-119.47,"KAWEAH",TRUE
"473",104.97788148331,36.22,-119.38,"KAWEAH",TRUE
"474",105.330531642145,36.22,-119.49,"KAWEAH",TRUE
"475",103.923494134605,36.22,-119.44,"KAWEAH",TRUE
"476",110.235240240771,36.22,-119.62,"KAWEAH",TRUE
"477",113.162153570655,36.23,-119.4,"KAWEAH",TRUE
"478",109.998237301955,36.23,-119.63,"KAWEAH",TRUE
"479",104.711771965405,36.23,-119.57,"KAWEAH",TRUE
"480",106.785347022667,36.23,-119.6,"KAWEAH",TRUE
"481",117.7457780197,36.23,-119.3,"KAWEAH",TRUE
"482",109.476385314408,36.23,-119.56,"KAWEAH",TRUE
"483",118.464045508374,36.23,-119.31,"KAWEAH",TRUE
"484",115.104948802138,36.23,-119.51,"KAWEAH",TRUE
"485",129.378783022592,36.23,-119.13,"KAWEAH",TRUE
"486",107.536367678851,36.23,-119.47,"KAWEAH",TRUE
"487",138.191714312551,36.23,-119.12,"KAWEAH",TRUE
"488",111.003956130685,36.23,-119.42,"KAWEAH",TRUE
"489",107.917863064918,36.23,-119.44,"KAWEAH",TRUE
"490",108.764102164658,36.24,-119.37,"KAWEAH",TRUE
"491",107.271860906471,36.24,-119.55,"KAWEAH",TRUE
"492",111.055634974075,36.24,-119.49,"KAWEAH",TRUE
"493",127.185300731856,36.24,-119.14,"KAWEAH",TRUE
"494",105.014851690795,36.24,-119.59,"KAWEAH",TRUE
"495",105.393642722174,36.24,-119.61,"KAWEAH",TRUE
"496",105.700882753073,36.24,-119.36,"KAWEAH",TRUE
"497",112.697711094834,36.24,-119.39,"KAWEAH",TRUE
"498",111.539682968431,36.24,-119.47,"KAWEAH",TRUE
"499",105.252696059763,36.24,-119.4,"KAWEAH",TRUE
"500",113.129323070962,36.25,-119.43,"KAWEAH",TRUE
"501",98.5744996635718,36.25,-119.64,"KAWEAH",TRUE
"502",108.361120832138,36.25,-119.51,"KAWEAH",TRUE
"503",110.937190293472,36.25,-119.37,"KAWEAH",TRUE
"504",105.75963690046,36.25,-119.35,"KAWEAH",TRUE
"505",98.5323098973215,36.25,-119.4,"KAWEAH",TRUE
"506",112.823326007867,36.25,-119.59,"KAWEAH",TRUE
"508",115.686943385205,36.25,-119.33,"KAWEAH",TRUE
"509",113.107061765968,36.25,-119.31,"KAWEAH",TRUE
"510",109.9310717325,36.25,-119.46,"KAWEAH",TRUE
"511",109.135985507474,36.25,-119.66,"KAWEAH",TRUE
"512",105.584228885955,36.25,-119.45,"KAWEAH",TRUE
"514",113.350045391974,36.25,-119.48,"KAWEAH",TRUE
"515",98.3964874367597,36.25,-119.62,"KAWEAH",TRUE
"516",113.937077652618,36.26,-119.36,"KAWEAH",TRUE
"517",106.75876828712,36.26,-119.39,"KAWEAH",TRUE
"518",106.72638879816,36.26,-119.42,"KAWEAH",TRUE
"519",100.320623762659,36.26,-119.64,"KAWEAH",TRUE
"520",109.913785399272,36.26,-119.58,"KAWEAH",TRUE
"521",109.646301610642,36.26,-119.51,"KAWEAH",TRUE
"522",118.42061733481,36.27,-119.31,"KAWEAH",TRUE
"523",102.173172264115,36.27,-119.45,"KAWEAH",TRUE
"525",114.324318966489,36.27,-119.6,"KAWEAH",TRUE
"526",109.958779736953,36.27,-119.36,"KAWEAH",TRUE
"527",116.578835418079,36.27,-119.34,"KAWEAH",TRUE
"528",111.914473807347,36.27,-119.5,"KAWEAH",TRUE
"529",115.412492715894,36.27,-119.3,"KAWEAH",TRUE
"530",117.010878083088,36.27,-119.41,"KAWEAH",TRUE
"531",104.099863242055,36.27,-119.58,"KAWEAH",TRUE
"532",106.141448718305,36.28,-119.56,"KAWEAH",TRUE
"534",120.946188472632,36.28,-119.39,"KAWEAH",TRUE
"535",116.619312478546,36.28,-119.42,"KAWEAH",TRUE
"536",111.546724998527,36.28,-119.33,"KAWEAH",TRUE
"539",114.161556217852,36.29,-119.36,"KAWEAH",TRUE
"541",103.990133953817,36.29,-119.45,"KAWEAH",TRUE
"544",114.970136406665,36.3,-119.47,"KAWEAH",TRUE
"556",118.347327521107,36.31,-119.54,"KAWEAH",TRUE
"560",118.470225165669,36.33,-119.46,"KAWEAH",TRUE
"562",119.293727631986,36.33,-119.48,"KAWEAH",TRUE
"563",113.8265754474,36.33,-119.47,"KAWEAH",TRUE
"564",108.187128226809,36.33,-119.45,"KAWEAH",TRUE
"565",115.560693571213,36.34,-119.51,"KAWEAH",TRUE
"571",118.808877181979,36.37,-119.46,"KAWEAH",TRUE
"576",133.072965871547,36.38,-119.19,"KAWEAH",TRUE
"578",145.305227222193,36.38,-119.2,"KAWEAH",TRUE
"579",116.075931410071,36.39,-119.48,"KAWEAH",TRUE
"581",134.916667196443,36.39,-119.2,"KAWEAH",TRUE
"582",148.50855556826,36.39,-119.19,"KAWEAH",TRUE
"586",137.962613984565,36.39,-119.21,"KAWEAH",TRUE
"587",129.710654912054,36.39,-119.23,"KAWEAH",TRUE
"591",144.106928333779,36.4,-119.14,"KAWEAH",TRUE
"593",142.236104987013,36.4,-119.2,"KAWEAH",TRUE
"595",150.174362682322,36.4,-119.15,"KAWEAH",TRUE
"596",124.189513150218,36.4,-119.24,"KAWEAH",TRUE
"597",140.532163811805,36.4,-119.21,"KAWEAH",TRUE
"599",143.915232022256,36.4,-119.18,"KAWEAH",TRUE
"608",136.082597799866,36.4,-119.22,"KAWEAH",TRUE
"609",122.030076236736,36.41,-119.24,"KAWEAH",TRUE
"610",137.451394476563,36.41,-119.17,"KAWEAH",TRUE
"611",135.275369467733,36.41,-119.22,"KAWEAH",TRUE
"613",145.731385255828,36.41,-119.15,"KAWEAH",TRUE
"614",145.244098799844,36.41,-119.18,"KAWEAH",TRUE
"615",130.09333066512,36.41,-119.23,"KAWEAH",TRUE
"617",128.23041616563,36.42,-119.24,"KAWEAH",TRUE
"620",147.055415517424,36.42,-119.17,"KAWEAH",TRUE
"622",135.522203717518,36.42,-119.16,"KAWEAH",TRUE
"628",128.831077577809,36.43,-119.21,"KAWEAH",TRUE
"629",129.063016892588,36.43,-119.23,"KAWEAH",TRUE
"631",132.834039253017,36.43,-119.18,"KAWEAH",TRUE
"639",150.787083090056,36.44,-119.17,"KAWEAH",TRUE
"1757",93.2379387027645,36.09,-119.47,"KAWEAH",TRUE
"1761",102.846038526764,36.11,-119.43,"KAWEAH",TRUE
"1763",112.865867583412,36.12,-119.08,"KAWEAH",TRUE
"1764",120.426526505287,36.12,-119.01,"KAWEAH",TRUE
"1765",124.847356726071,36.12,-119.13,"KAWEAH",TRUE
"1766",93.104865776887,36.12,-119.46,"KAWEAH",TRUE
"1767",100.147692210981,36.12,-119.39,"KAWEAH",TRUE
"1769",103.296964895877,36.15,-119.53,"KAWEAH",TRUE
"1770",123.161620916841,36.16,-119,"KAWEAH",TRUE
"1773",105.605025079686,36.16,-119.26,"KAWEAH",TRUE
"1774",98.1531359023995,36.17,-119.53,"KAWEAH",TRUE
"1775",118.342317206217,36.17,-119.21,"KAWEAH",TRUE
