"","X7","X1.1","X2.1","name","optional"
"321",111.965537752011,36.09,-119.49,"KAWEAH",TRUE
"330",105.5432309866,36.11,-119.46,"KAWEAH",TRUE
"338",110.199017942859,36.11,-119.5,"KAWEAH",TRUE
"339",114.573333164565,36.12,-119.47,"KAWEAH",TRUE
"340",135.65030449285,36.12,-119.14,"KAWEAH",TRUE
"342",115.092749527352,36.12,-119.51,"KAWEAH",TRUE
"343",103.766082127849,36.12,-119.52,"KAWEAH",TRUE
"345",124.620275398851,36.12,-119.05,"KAWEAH",TRUE
"347",122.577909303119,36.12,-119.03,"KAWEAH",TRUE
"350",124.950412213598,36.12,-119.04,"KAWEAH",TRUE
"351",133.369927007473,36.12,-119.09,"KAWEAH",TRUE
"352",138.266049406795,36.12,-119.11,"KAWEAH",TRUE
"356",126.92125777341,36.13,-119.1,"KAWEAH",TRUE
"357",117.597925112715,36.13,-119.15,"KAWEAH",TRUE
"358",114.522075273201,36.13,-119.48,"KAWEAH",TRUE
"359",111.863755715683,36.13,-119.5,"KAWEAH",TRUE
"360",125.170296569303,36.13,-119.12,"KAWEAH",TRUE
"361",122.993069274884,36.13,-119.13,"KAWEAH",TRUE
"362",138.841904925763,36.13,-119.04,"KAWEAH",TRUE
"363",116.385028539539,36.13,-119.06,"KAWEAH",TRUE
"364",104.457565390103,36.13,-119.52,"KAWEAH",TRUE
"367",125.610118822725,36.13,-119.05,"KAWEAH",TRUE
"368",105.355533663207,36.13,-119.39,"KAWEAH",TRUE
"370",114.582625155745,36.14,-119.29,"KAWEAH",TRUE
"371",98.3705866530175,36.14,-119.49,"KAWEAH",TRUE
"372",111.39888103371,36.14,-119.5,"KAWEAH",TRUE
"373",131.576472968278,36.14,-119.13,"KAWEAH",TRUE
"374",128.459336628895,36.14,-119.16,"KAWEAH",TRUE
"375",131.535570508367,36.14,-119.14,"KAWEAH",TRUE
"378",111.622270989067,36.14,-119.4,"KAWEAH",TRUE
"379",137.646975133954,36.15,-119.09,"KAWEAH",TRUE
"380",128.521616161397,36.15,-119.14,"KAWEAH",TRUE
"383",128.327905302869,36.15,-119.12,"KAWEAH",TRUE
"385",111.874498423605,36.15,-119.38,"KAWEAH",TRUE
"386",124.308763755615,36.15,-119.13,"KAWEAH",TRUE
"387",122.45455604604,36.15,-119.16,"KAWEAH",TRUE
"388",121.919123222185,36.15,-119.17,"KAWEAH",TRUE
"389",143.025964755357,36.15,-119.06,"KAWEAH",TRUE
"390",113.300992569954,36.15,-119.46,"KAWEAH",TRUE
"391",101.498374980229,36.15,-119.51,"KAWEAH",TRUE
"392",124.625801753068,36.15,-119.11,"KAWEAH",TRUE
"393",123.23930965644,36.16,-119.19,"KAWEAH",TRUE
"394",117.519187963665,36.16,-119.44,"KAWEAH",TRUE
"395",112.192204146909,36.16,-119.42,"KAWEAH",TRUE
"396",116.100403456068,36.16,-119.49,"KAWEAH",TRUE
"397",111.541761719159,36.16,-119.38,"KAWEAH",TRUE
"398",122.096200903542,36.16,-119.18,"KAWEAH",TRUE
"399",114.422965289994,36.16,-119.4,"KAWEAH",TRUE
"400",123.457523193376,36.16,-119.17,"KAWEAH",TRUE
"401",119.490258058376,36.16,-119.1,"KAWEAH",TRUE
"402",137.72268396728,36.16,-119.08,"KAWEAH",TRUE
"403",135.062277175357,36.16,-119.11,"KAWEAH",TRUE
"404",126.824089643695,36.16,-119.12,"KAWEAH",TRUE
"405",106.558167893732,36.16,-119.45,"KAWEAH",TRUE
"406",138.999126255182,36.16,-119.13,"KAWEAH",TRUE
"407",110.987570262324,36.17,-119.47,"KAWEAH",TRUE
"408",138.355453527882,36.17,-119.11,"KAWEAH",TRUE
"409",136.267844604858,36.17,-119.14,"KAWEAH",TRUE
"410",117.76107544633,36.17,-119.39,"KAWEAH",TRUE
"411",117.145262326996,36.17,-119.36,"KAWEAH",TRUE
"412",139.869883574505,36.17,-119.08,"KAWEAH",TRUE
"413",128.461681379292,36.17,-119.12,"KAWEAH",TRUE
"415",132.489127857407,36.17,-119.1,"KAWEAH",TRUE
"416",132.18076705031,36.17,-119.13,"KAWEAH",TRUE
"417",141.538817466928,36.17,-119.17,"KAWEAH",TRUE
"418",117.062373152015,36.17,-119.4,"KAWEAH",TRUE
"419",110.559830359037,36.17,-119.51,"KAWEAH",TRUE
"420",106.767569710619,36.17,-119.43,"KAWEAH",TRUE
"422",138.836088059471,36.17,-119.09,"KAWEAH",TRUE
"423",136.196886176128,36.18,-119.12,"KAWEAH",TRUE
"424",139.881751735389,36.18,-119.08,"KAWEAH",TRUE
"425",144.071666841572,36.18,-119.1,"KAWEAH",TRUE
"426",142.269472824059,36.18,-119.13,"KAWEAH",TRUE
"428",140.813119309985,36.18,-119.14,"KAWEAH",TRUE
"429",124.160087491525,36.18,-119.11,"KAWEAH",TRUE
"430",114.507090585552,36.18,-119.39,"KAWEAH",TRUE
"431",115.22617982831,36.18,-119.51,"KAWEAH",TRUE
"432",131.002677520249,36.19,-119.1,"KAWEAH",TRUE
"433",138.598547823317,36.19,-119.16,"KAWEAH",TRUE
"434",114.430584669286,36.19,-119.33,"KAWEAH",TRUE
"435",111.747160283874,36.19,-119.36,"KAWEAH",TRUE
"436",122.772228259274,36.19,-119.31,"KAWEAH",TRUE
"437",115.635351719471,36.19,-119.48,"KAWEAH",TRUE
"438",135.974299768878,36.19,-119.11,"KAWEAH",TRUE
"439",124.974744207574,36.19,-119.13,"KAWEAH",TRUE
"440",144.385280187257,36.19,-119.14,"KAWEAH",TRUE
"441",136.580688441763,36.19,-119.09,"KAWEAH",TRUE
"442",121.825525268086,36.19,-119.44,"KAWEAH",TRUE
"443",112.354003078821,36.19,-119.41,"KAWEAH",TRUE
"444",139.594820647762,36.19,-119.15,"KAWEAH",TRUE
"445",113.156392306891,36.19,-119.39,"KAWEAH",TRUE
"446",110.934113020379,36.2,-119.46,"KAWEAH",TRUE
"447",112.663442382593,36.2,-119.5,"KAWEAH",TRUE
"449",142.081984044379,36.2,-119.12,"KAWEAH",TRUE
"450",134.820962011759,36.2,-119.11,"KAWEAH",TRUE
"451",128.861878468785,36.2,-119.14,"KAWEAH",TRUE
"452",138.570855911084,36.2,-119.16,"KAWEAH",TRUE
"453",138.58022439198,36.2,-119.17,"KAWEAH",TRUE
"454",148.770318049423,36.2,-119.15,"KAWEAH",TRUE
"455",116.809006713097,36.2,-119.48,"KAWEAH",TRUE
"456",112.061446572957,36.2,-119.45,"KAWEAH",TRUE
"457",117.861324792984,36.2,-119.38,"KAWEAH",TRUE
"458",109.68084761643,36.2,-119.49,"KAWEAH",TRUE
"459",141.506592157345,36.2,-119.13,"KAWEAH",TRUE
"460",109.226199899851,36.2,-119.41,"KAWEAH",TRUE
"461",113.377051116621,36.2,-119.51,"KAWEAH",TRUE
"463",107.686447282217,36.21,-119.59,"KAWEAH",TRUE
"464",145.865729624551,36.21,-119.11,"KAWEAH",TRUE
"465",119.275055781621,36.21,-119.5,"KAWEAH",TRUE
"466",120.499530552158,36.21,-119.62,"KAWEAH",TRUE
"467",111.9943175376,36.21,-119.42,"KAWEAH",TRUE
"468",126.822478172278,36.21,-119.13,"KAWEAH",TRUE
"469",113.9159907582,36.21,-119.54,"KAWEAH",TRUE
"470",115.570013552785,36.22,-119.5,"KAWEAH",TRUE
"471",141.144449562886,36.22,-119.11,"KAWEAH",TRUE
"472",124.048152656908,36.22,-119.47,"KAWEAH",TRUE
"473",114.966780462438,36.22,-119.38,"KAWEAH",TRUE
"474",111.304430030065,36.22,-119.49,"KAWEAH",TRUE
"475",114.406943091119,36.22,-119.44,"KAWEAH",TRUE
"476",114.746589172758,36.22,-119.62,"KAWEAH",TRUE
"477",111.715529229714,36.23,-119.4,"KAWEAH",TRUE
"478",112.086945968371,36.23,-119.63,"KAWEAH",TRUE
"479",107.385400280451,36.23,-119.57,"KAWEAH",TRUE
"480",111.541064385249,36.23,-119.6,"KAWEAH",TRUE
"481",115.108181288978,36.23,-119.3,"KAWEAH",TRUE
"482",112.664462047377,36.23,-119.56,"KAWEAH",TRUE
"483",119.196379154896,36.23,-119.31,"KAWEAH",TRUE
"484",114.461367383027,36.23,-119.51,"KAWEAH",TRUE
"485",142.541990609664,36.23,-119.13,"KAWEAH",TRUE
"486",118.293988707725,36.23,-119.47,"KAWEAH",TRUE
"487",146.323124635079,36.23,-119.12,"KAWEAH",TRUE
"488",117.400248375938,36.23,-119.42,"KAWEAH",TRUE
"489",118.561634723453,36.23,-119.44,"KAWEAH",TRUE
"490",120.481383144958,36.24,-119.37,"KAWEAH",TRUE
"491",118.343426646868,36.24,-119.55,"KAWEAH",TRUE
"492",111.60401175705,36.24,-119.49,"KAWEAH",TRUE
"493",139.944885111675,36.24,-119.14,"KAWEAH",TRUE
"494",113.998436693692,36.24,-119.59,"KAWEAH",TRUE
"495",113.937508913324,36.24,-119.61,"KAWEAH",TRUE
"496",114.428183674214,36.24,-119.36,"KAWEAH",TRUE
"497",115.864995133106,36.24,-119.39,"KAWEAH",TRUE
"498",119.517755113928,36.24,-119.47,"KAWEAH",TRUE
"499",113.135086961222,36.24,-119.4,"KAWEAH",TRUE
"500",122.200092270746,36.25,-119.43,"KAWEAH",TRUE
"501",114.701729262905,36.25,-119.64,"KAWEAH",TRUE
"502",117.45834270886,36.25,-119.51,"KAWEAH",TRUE
"503",118.069927098284,36.25,-119.37,"KAWEAH",TRUE
"504",113.478866953375,36.25,-119.35,"KAWEAH",TRUE
"505",124.067042698033,36.25,-119.4,"KAWEAH",TRUE
"506",111.335216061652,36.25,-119.59,"KAWEAH",TRUE
"508",117.920900680929,36.25,-119.33,"KAWEAH",TRUE
"509",117.700993260053,36.25,-119.31,"KAWEAH",TRUE
"510",117.101507573422,36.25,-119.46,"KAWEAH",TRUE
"511",121.559637892627,36.25,-119.66,"KAWEAH",TRUE
"512",125.116325561371,36.25,-119.45,"KAWEAH",TRUE
"514",117.716348323872,36.25,-119.48,"KAWEAH",TRUE
"515",114.150122007913,36.25,-119.62,"KAWEAH",TRUE
"516",115.490141328343,36.26,-119.36,"KAWEAH",TRUE
"517",113.832469012116,36.26,-119.39,"KAWEAH",TRUE
"518",109.423374882644,36.26,-119.42,"KAWEAH",TRUE
"519",114.601789880113,36.26,-119.64,"KAWEAH",TRUE
"520",111.171898258343,36.26,-119.58,"KAWEAH",TRUE
"521",117.336445413829,36.26,-119.51,"KAWEAH",TRUE
"522",117.182260569716,36.27,-119.31,"KAWEAH",TRUE
"523",120.836302272779,36.27,-119.45,"KAWEAH",TRUE
"525",115.948506977,36.27,-119.6,"KAWEAH",TRUE
"526",123.914139329163,36.27,-119.36,"KAWEAH",TRUE
"527",124.360004105573,36.27,-119.34,"KAWEAH",TRUE
"528",117.279534707113,36.27,-119.5,"KAWEAH",TRUE
"529",126.427234485507,36.27,-119.3,"KAWEAH",TRUE
"530",125.898060772823,36.27,-119.41,"KAWEAH",TRUE
"531",127.137347471682,36.27,-119.58,"KAWEAH",TRUE
"532",122.862518525702,36.28,-119.56,"KAWEAH",TRUE
"534",123.218734597082,36.28,-119.39,"KAWEAH",TRUE
"535",123.212020278898,36.28,-119.42,"KAWEAH",TRUE
"536",125.100607345651,36.28,-119.33,"KAWEAH",TRUE
"539",105.280040059382,36.29,-119.36,"KAWEAH",TRUE
"541",121.322176746013,36.29,-119.45,"KAWEAH",TRUE
"544",122.937926048401,36.3,-119.47,"KAWEAH",TRUE
"556",120.343542027534,36.31,-119.54,"KAWEAH",TRUE
"560",140.503593145638,36.33,-119.46,"KAWEAH",TRUE
"562",119.821661887269,36.33,-119.48,"KAWEAH",TRUE
