"","X11","X1.1","X2.1","name","optional"
"321",98.1514012566042,36.09,-119.49,"KAWEAH",TRUE
"330",107.784160466115,36.11,-119.46,"KAWEAH",TRUE
"338",107.977961049338,36.11,-119.5,"KAWEAH",TRUE
"339",90.5039822959367,36.12,-119.47,"KAWEAH",TRUE
"340",107.913540688675,36.12,-119.14,"KAWEAH",TRUE
"342",106.93045338743,36.12,-119.51,"KAWEAH",TRUE
"343",116.774767950778,36.12,-119.52,"KAWEAH",TRUE
"345",116.022687701197,36.12,-119.05,"KAWEAH",TRUE
"347",110.862717915632,36.12,-119.03,"KAWEAH",TRUE
"350",104.527621980078,36.12,-119.04,"KAWEAH",TRUE
"351",113.555727238906,36.12,-119.09,"KAWEAH",TRUE
"352",124.848205649522,36.12,-119.11,"KAWEAH",TRUE
"356",117.44070925056,36.13,-119.1,"KAWEAH",TRUE
"357",125.270526891018,36.13,-119.15,"KAWEAH",TRUE
"358",99.3055527681981,36.13,-119.48,"KAWEAH",TRUE
"359",101.247460560137,36.13,-119.5,"KAWEAH",TRUE
"360",114.704748970229,36.13,-119.12,"KAWEAH",TRUE
"361",116.890051004588,36.13,-119.13,"KAWEAH",TRUE
"362",123.437720340051,36.13,-119.04,"KAWEAH",TRUE
"363",119.738778733751,36.13,-119.06,"KAWEAH",TRUE
"364",104.98323816379,36.13,-119.52,"KAWEAH",TRUE
"367",121.484346323861,36.13,-119.05,"KAWEAH",TRUE
"368",98.898713300245,36.13,-119.39,"KAWEAH",TRUE
"370",104.59526527952,36.14,-119.29,"KAWEAH",TRUE
"371",105.245117262054,36.14,-119.49,"KAWEAH",TRUE
"372",102.414242644791,36.14,-119.5,"KAWEAH",TRUE
"373",119.509945193999,36.14,-119.13,"KAWEAH",TRUE
"374",118.996672952652,36.14,-119.16,"KAWEAH",TRUE
"375",116.008129334814,36.14,-119.14,"KAWEAH",TRUE
"378",98.9202182612911,36.14,-119.4,"KAWEAH",TRUE
"379",115.560000351382,36.15,-119.09,"KAWEAH",TRUE
"380",121.396448196116,36.15,-119.14,"KAWEAH",TRUE
"383",116.268951799315,36.15,-119.12,"KAWEAH",TRUE
"385",99.5303769358259,36.15,-119.38,"KAWEAH",TRUE
"386",127.141932603834,36.15,-119.13,"KAWEAH",TRUE
"387",124.703111421965,36.15,-119.16,"KAWEAH",TRUE
"388",121.349379971333,36.15,-119.17,"KAWEAH",TRUE
