"","X12","X1.1","X2.1","name","optional"
"321",104.670173960887,36.09,-119.49,"KAWEAH",TRUE
"330",98.4044146273993,36.11,-119.46,"KAWEAH",TRUE
"338",115.820872862781,36.11,-119.5,"KAWEAH",TRUE
"339",105.103648705823,36.12,-119.47,"KAWEAH",TRUE
"340",80.972161254051,36.12,-119.14,"KAWEAH",TRUE
"342",106.123730172673,36.12,-119.51,"KAWEAH",TRUE
"343",101.299955119791,36.12,-119.52,"KAWEAH",TRUE
"345",95.8040761908253,36.12,-119.05,"KAWEAH",TRUE
"347",94.1238432713658,36.12,-119.03,"KAWEAH",TRUE
"350",96.2091160249123,36.12,-119.04,"KAWEAH",TRUE
"351",115.939234608827,36.12,-119.09,"KAWEAH",TRUE
"352",100.473420847746,36.12,-119.11,"KAWEAH",TRUE
"356",104.106945362745,36.13,-119.1,"KAWEAH",TRUE
"357",101.039992033614,36.13,-119.15,"KAWEAH",TRUE
"358",90.2553957859759,36.13,-119.48,"KAWEAH",TRUE
"359",97.0148098742745,36.13,-119.5,"KAWEAH",TRUE
"360",107.701620474775,36.13,-119.12,"KAWEAH",TRUE
"361",90.8115996434459,36.13,-119.13,"KAWEAH",TRUE
"362",96.7028120740854,36.13,-119.04,"KAWEAH",TRUE
"363",99.8509969367884,36.13,-119.06,"KAWEAH",TRUE
"364",113.13400674834,36.13,-119.52,"KAWEAH",TRUE
"367",92.8406394905774,36.13,-119.05,"KAWEAH",TRUE
"368",103.15503172889,36.13,-119.39,"KAWEAH",TRUE
"370",112.05553852732,36.14,-119.29,"KAWEAH",TRUE
"371",104.994890808058,36.14,-119.49,"KAWEAH",TRUE
"372",95.5643913392184,36.14,-119.5,"KAWEAH",TRUE
"373",93.510775250265,36.14,-119.13,"KAWEAH",TRUE
"374",95.4787257211678,36.14,-119.16,"KAWEAH",TRUE
"375",95.5617465332735,36.14,-119.14,"KAWEAH",TRUE
"378",107.251536540229,36.14,-119.4,"KAWEAH",TRUE
"379",97.7963275427724,36.15,-119.09,"KAWEAH",TRUE
"380",94.0148706336878,36.15,-119.14,"KAWEAH",TRUE
"383",96.7399782249468,36.15,-119.12,"KAWEAH",TRUE
"385",105.321408956213,36.15,-119.38,"KAWEAH",TRUE
"386",88.5721378028608,36.15,-119.13,"KAWEAH",TRUE
"387",92.1089411895079,36.15,-119.16,"KAWEAH",TRUE
"388",90.9591895264165,36.15,-119.17,"KAWEAH",TRUE
"389",105.358666364967,36.15,-119.06,"KAWEAH",TRUE
"390",103.233397522137,36.15,-119.46,"KAWEAH",TRUE
"391",93.3614015776097,36.15,-119.51,"KAWEAH",TRUE
"392",96.1911460543685,36.15,-119.11,"KAWEAH",TRUE
"393",94.1527767021991,36.16,-119.19,"KAWEAH",TRUE
"394",98.2666102217218,36.16,-119.44,"KAWEAH",TRUE
"395",87.4658056992572,36.16,-119.42,"KAWEAH",TRUE
"396",100.662412214071,36.16,-119.49,"KAWEAH",TRUE
"397",104.27530621497,36.16,-119.38,"KAWEAH",TRUE
"398",100.711999041778,36.16,-119.18,"KAWEAH",TRUE
"399",104.419331002175,36.16,-119.4,"KAWEAH",TRUE
"400",99.1865582502084,36.16,-119.17,"KAWEAH",TRUE
"401",106.768223165539,36.16,-119.1,"KAWEAH",TRUE
